location_id,raw_location,latitude,longitude
560,POINT(12.5403749 107.9822006),12.5403749,107.9822006
561,POINT(13.9446129 108.210366),13.9446129,108.210366
562,POINT(12.54268426449275 108.00865567299351),12.54268426449275,108.00865567299351
563,POINT(11.61705774721840 107.87619830119225),11.61705774721840,107.87619830119225
564,POINT(-19.1428731 -40.1589744),-19.1428731,-40.1589744
565,POINT(13.8546589 108.0413062),13.8546589,108.0413062
566,POINT(11.6789384 107.9874025),11.6789384,107.9874025
567,POINT(11.61142364145407 107.87301661456736),11.61142364145407,107.87301661456736
568,POINT(13.71080012078225 108.06248212355131),13.71080012078225,108.06248212355131
569,POINT(11.6578882 107.9552403),11.6578882,107.9552403
570,POINT(11.5319155 108.0731874),11.5319155,108.0731874
571,POINT(12.6182885 108.0720524),12.6182885,108.0720524
572,POINT(12.9068798 108.168956),12.9068798,108.168956
573,POINT(-20.4177479 -47.505331),-20.4177479,-47.505331
574,POINT(11.6544733 107.9533334),11.6544733,107.9533334
575,POINT(11.6573356 108.1005355),11.6573356,108.1005355
576,POINT(11.48302445189234 107.83331472436696),11.48302445189234,107.83331472436696
577,POINT(-18.68044 -40.42431),-18.68044,-40.42431
578,POINT(14.0150958 107.9238866),14.0150958,107.9238866
579,POINT(13.9681674 108.1944999),13.9681674,108.1944999
580,POINT(10.7876562 99.0551805),10.7876562,99.0551805
581,POINT(12.3045953 107.6034641),12.3045953,107.6034641
582,POINT(11.62238637409149 108.11224951076102),11.62238637409149,108.11224951076102
583,POINT(-16.1581367 -39.5820617),-16.1581367,-39.5820617
584,POINT(18.5794348 -96.8711814),18.5794348,-96.8711814
585,POINT(12.80619474594743 108.17445952455343),12.80619474594743,108.17445952455343
586,POINT(12.9012544 108.1916002),12.9012544,108.1916002
587,POINT(11.61796496250817 107.85404074015827),11.61796496250817,107.85404074015827
588,POINT(10.2972447 98.8254426),10.2972447,98.8254426
589,POINT(11.675593 107.9755867),11.675593,107.9755867
590,POINT(12.7877277 108.1533496),12.7877277,108.1533496
591,POINT(11.614369 107.9876717),11.614369,107.9876717
592,POINT(-16.3154 -39.4335),-16.3154,-39.4335
593,POINT(9.5771347 98.7198769),9.5771347,98.7198769
594,POINT(11.6023385 108.0299879),11.6023385,108.0299879
595,POINT(11.8884415 107.5577218),11.8884415,107.5577218
596,POINT(-21.428920254761138 -46.56589729012407),-21.428920254761138,-46.56589729012407
597,POINT(11.6299817 107.9576348),11.6299817,107.9576348
598,POINT(13.8192109 108.0300677),13.8192109,108.0300677
599,POINT(15.1494461 -87.4847199),15.1494461,-87.4847199
600,POINT(12.57246475198308 108.05007287768727),12.57246475198308,108.05007287768727
601,POINT(11.749878 108.1730478),11.749878,108.1730478
602,POINT(11.5254034 108.0764313),11.5254034,108.0764313
603,POINT(11.46298003697370 107.96741173973666),11.46298003697370,107.96741173973666
604,POINT(11.6067381 108.0162667),11.6067381,108.0162667
605,POINT(12.6302892 108.107556),12.6302892,108.107556
606,POINT(12.87012905349291 108.27278972613463),12.87012905349291,108.27278972613463
607,POINT(11.630757 107.943516),11.630757,107.943516
608,POINT(11.7337396 107.7976052),11.7337396,107.7976052
609,POINT(11.62044810132274 107.81221244494226),11.62044810132274,107.81221244494226
610,POINT(-20.86998985616571 -47.0920692198417),-20.86998985616571,-47.0920692198417
611,POINT(12.52591389036158 107.98299489177474),12.52591389036158,107.98299489177474
612,POINT(15.113349 -87.4653262),15.113349,-87.4653262
613,POINT(11.6918054 107.9869832),11.6918054,107.9869832
614,POINT(10.8304125 99.0167362),10.8304125,99.0167362
615,POINT(13.9286866 108.1390576),13.9286866,108.1390576
616,POINT(11.730585 108.124794),11.730585,108.124794
617,POINT(13.6967484 107.9956512),13.6967484,107.9956512
618,POINT(12.9801492 108.1518505),12.9801492,108.1518505
619,POINT(13.69870602120441 107.86368490715637),13.69870602120441,107.86368490715637
620,POINT(9.6863857 98.6955102),9.6863857,98.6955102
621,POINT(11.6314424 107.9430649),11.6314424,107.9430649
622,POINT(12.9352669 108.0942268),12.9352669,108.0942268
623,POINT(12.8888692 108.2714604),12.8888692,108.2714604
624,POINT(12.920651 108.0673815),12.920651,108.0673815
625,POINT(11.905726 108.230528),11.905726,108.230528
626,POINT(18.6028582 -96.8630412),18.6028582,-96.8630412
627,POINT(11.6692347 108.0179966),11.6692347,108.0179966
628,POINT(12.8273536 108.1028872),12.8273536,108.1028872
629,POINT(12.54407662433809 107.97964171516520),12.54407662433809,107.97964171516520
630,POINT(13.0578755 108.1525184),13.0578755,108.1525184
631,POINT(10.253493 98.813616),10.253493,98.813616
632,POINT(11.631919 108.0978837),11.631919,108.0978837
633,POINT(9.6362993 98.6659175),9.6362993,98.6659175
634,POINT(12.7890367 108.1537587),12.7890367,108.1537587
635,POINT(13.8205169 108.0202768),13.8205169,108.0202768
636,POINT(-18.616858 -40.530305),-18.616858,-40.530305
637,POINT(10.7049018 98.8831014),10.7049018,98.8831014
638,POINT(11.7875671 108.1643475),11.7875671,108.1643475
639,POINT(12.8453652 108.2857003),12.8453652,108.2857003
640,POINT(11.45182229834513 107.87260069992578),11.45182229834513,107.87260069992578
641,POINT(11.62490052637795 107.87066146741422),11.62490052637795,107.87066146741422
642,POINT(11.9555819 108.196279),11.9555819,108.196279
643,POINT(11.6322403 107.882860),11.6322403,107.882860
644,POINT(-19.0206998 -40.5973273),-19.0206998,-40.5973273
645,POINT(11.6190149 108.0585386),11.6190149,108.0585386
646,POINT(12.595622 108.0414378),12.595622,108.0414378
647,POINT(12.79576983769685 108.17695179964245),12.79576983769685,108.17695179964245
648,POINT(10.740314 98.9996942),10.740314,98.9996942
649,POINT(15.1410856 -87.5134498),15.1410856,-87.5134498
650,POINT(12.63379949146158 108.04948761137952),12.63379949146158,108.04948761137952
651,POINT(12.6154965 108.0748445),12.6154965,108.0748445
652,POINT(12.8348937 108.0874223),12.8348937,108.0874223
653,POINT(15.1466318 -87.486952),15.1466318,-87.486952
654,POINT(13.7643493 108.0324613),13.7643493,108.0324613
655,POINT(18.396128 -96.8405673),18.396128,-96.8405673
656,POINT(11.6611961 108.0063836),11.6611961,108.0063836
657,POINT(-19.3295062 -40.577928),-19.3295062,-40.577928
658,POINT(12.7941964 108.0193476),12.7941964,108.0193476
659,POINT(12.847123 108.2469142),12.847123,108.2469142
660,POINT(13.7755825 107.9107813),13.7755825,107.9107813
661,POINT(13.9009133 108.1343167),13.9009133,108.1343167
